Tick,BehaviourType,FuelToBuy,Price,TotalRequests,TicksToFuel,TravelDiff,PriceIntolerance
8500,1,81,,,,203,0.9164809720597276
8500,1,79,,,,152,0.6331518998350765
8500,3,,0.3698764855987564,0,23,,
8500,0,65,,,,48,1.154783594969636
8500,0,116,,,,3,0.9088751932614387
8500,2,,0.44174592843229976,0,45,,
8500,0,59,,,,43,0.8175200353127137
8500,1,,,7.0,7,70,1.0208374884871374
8500,3,,0.5935517515838005,0,37,,
8500,2,,0.6133893920124482,0,39,,
8500,1,,,7.0,7,6199,0.8474388889378868
8500,0,,,8.0,7,254,0.7773987743192972
8500,1,,,7.0,7,78,0.9069615852226249
9000,1,,,33.0,7,108,0.8442365428514031
9000,2,,1.5710062013962536,0,49,,
9000,0,69,,,,113,0.7299179580980131
9000,0,,,3.0,7,42,0.7351651989479628
9000,3,,2.748736369789715,0,47,,
9000,0,,,05.0,7,97,1.2247485359877768
9000,2,,1.945546346366816,0,19,,
9000,1,125,,,,135,1.2310566171507324
9000,0,51,,,,5,0.8574446811127829
9000,1,90,,,,50,1.060577697950273
9000,1,,,8.0,7,161,1.1674534809197668
9000,2,,3.7774448252194337,0,33,,
9000,1,,,5.0,7,10038,1.144142651092747
9000,3,,3.1057820651091204,0,37,,
9000,0,89,,,,81,1.352348563923102
9000,1,95,,,,180,0.83612887092925
9000,0,143,,,,138,1.0719884146282315
9000,1,,,83.0,7,158,1.1475538961736322
9000,0,,,3.0,7,128,0.788262636243644
9000,3,,1.844291398258637,0,15,,
9000,0,69,,,,152,0.9914275906699196
9000,2,,1.2373607954870967,0,11,,
9000,1,,,46.0,7,41,0.8479043737859437
9000,1,51,,,,28,0.7040580087867622
9000,0,96,,,,143,1.1950162952842271
9000,2,,1.5171273324105907,0,28,,
9000,1,81,,,,203,0.9164809720597276
9000,1,79,,,,152,0.6331518998350765
9000,3,,0.3698764855987564,0,23,,
9000,0,65,,,,48,1.154783594969636
9000,0,116,,,,3,0.9088751932614387
9000,2,,0.44174592843229976,0,45,,
9000,0,59,,,,43,0.8175200353127137
9000,1,,,7.0,7,70,1.0208374884871374
9000,3,,0.5935517515838005,0,37,,
9000,2,,0.6133893920124482,0,39,,
9000,1,,,7.0,7,6199,0.8474388889378868
9000,0,,,8.0,7,254,0.7773987743192972
9000,1,,,7.0,7,78,0.9069615852226249
9500,1,,,33.0,7,108,0.8442365428514031
9500,2,,1.5710062013962536,0,49,,
9500,0,69,,,,113,0.7299179580980131
9500,0,,,3.0,7,42,0.7351651989479628
9500,3,,2.748736369789715,0,47,,
9500,0,,,05.0,7,97,1.2247485359877768
9500,2,,1.945546346366816,0,19,,
9500,1,125,,,,135,1.2310566171507324
9500,0,51,,,,5,0.8574446811127829
9500,1,90,,,,50,1.060577697950273
9500,1,,,8.0,7,161,1.1674534809197668
9500,2,,3.7774448252194337,0,33,,
9500,1,,,5.0,7,10038,1.144142651092747
9500,3,,3.1057820651091204,0,37,,
9500,0,89,,,,81,1.352348563923102
9500,1,95,,,,180,0.83612887092925
9500,0,143,,,,138,1.0719884146282315
9500,1,,,83.0,7,158,1.1475538961736322
9500,0,,,3.0,7,128,0.788262636243644
9500,3,,1.844291398258637,0,15,,
9500,0,69,,,,152,0.9914275906699196
9500,2,,1.2373607954870967,0,11,,
9500,1,,,46.0,7,41,0.8479043737859437
9500,1,51,,,,28,0.7040580087867622
9500,0,96,,,,143,1.1950162952842271
9500,2,,1.5171273324105907,0,28,,
9500,1,81,,,,203,0.9164809720597276
9500,1,79,,,,152,0.6331518998350765
9500,3,,0.3698764855987564,0,23,,
9500,0,65,,,,48,1.154783594969636
9500,0,116,,,,3,0.9088751932614387
9500,2,,0.44174592843229976,0,45,,
9500,0,59,,,,43,0.8175200353127137
9500,1,,,7.0,7,70,1.0208374884871374
9500,3,,0.5935517515838005,0,37,,
9500,2,,0.6133893920124482,0,39,,
9500,1,,,7.0,7,6199,0.8474388889378868
9500,0,,,8.0,7,254,0.7773987743192972
9500,1,,,7.0,7,78,0.9069615852226249
10000,1,,,33.0,7,108,0.8442365428514031
10000,2,,1.5710062013962536,0,49,,
10000,0,69,,,,113,0.7299179580980131
10000,0,,,3.0,7,42,0.7351651989479628
10000,3,,2.748736369789715,0,47,,
10000,0,,,05.0,7,97,1.2247485359877768
10000,2,,1.945546346366816,0,19,,
10000,1,125,,,,135,1.2310566171507324
10000,0,51,,,,5,0.8574446811127829
10000,1,90,,,,50,1.060577697950273
10000,1,,,8.0,7,161,1.1674534809197668
10000,2,,3.7774448252194337,0,33,,
10000,1,,,5.0,7,10038,1.144142651092747
10000,3,,3.1057820651091204,0,37,,
10000,0,89,,,,81,1.352348563923102
10000,1,95,,,,180,0.83612887092925
10000,0,143,,,,138,1.0719884146282315
10000,1,,,83.0,7,158,1.1475538961736322
10000,0,,,3.0,7,128,0.788262636243644
10000,3,,1.844291398258637,0,15,,
10000,0,69,,,,152,0.9914275906699196
10000,2,,1.2373607954870967,0,11,,
10000,1,,,46.0,7,41,0.8479043737859437
10000,1,51,,,,28,0.7040580087867622
10000,0,96,,,,143,1.1950162952842271
10000,2,,1.5171273324105907,0,28,,
10000,1,81,,,,203,0.9164809720597276
10000,1,79,,,,152,0.6331518998350765
10000,3,,0.3698764855987564,0,23,,
10000,0,65,,,,48,1.154783594969636
10000,0,116,,,,3,0.9088751932614387
10000,2,,0.44174592843229976,0,45,,
10000,0,59,,,,43,0.8175200353127137
10000,1,,,7.0,7,70,1.0208374884871374
10000,3,,0.5935517515838005,0,37,,
10000,2,,0.6133893920124482,0,39,,
10000,1,,,7.0,7,6199,0.8474388889378868
10000,0,,,8.0,7,254,0.7773987743192972
10000,1,,,7.0,7,78,0.9069615852226249
10500,1,,,33.0,7,108,0.8442365428514031
10500,2,,1.5710062013962536,0,49,,
10500,0,69,,,,113,0.7299179580980131
10500,0,,,3.0,7,42,0.7351651989479628
10500,3,,2.748736369789715,0,47,,
10500,0,,,05.0,7,97,1.2247485359877768
10500,2,,1.945546346366816,0,19,,
10500,1,125,,,,135,1.2310566171507324
10500,0,51,,,,5,0.8574446811127829
10500,1,90,,,,50,1.060577697950273
10500,1,,,8.0,7,161,1.1674534809197668
10500,2,,3.7774448252194337,0,33,,
10500,1,,,5.0,7,10038,1.144142651092747
10500,3,,3.1057820651091204,0,37,,
10500,0,89,,,,81,1.352348563923102
10500,1,95,,,,180,0.83612887092925
10500,0,143,,,,138,1.0719884146282315
10500,1,,,83.0,7,158,1.1475538961736322
10500,0,,,3.0,7,128,0.788262636243644
10500,3,,1.844291398258637,0,15,,
10500,0,69,,,,152,0.9914275906699196
10500,2,,1.2373607954870967,0,11,,
10500,1,,,46.0,7,41,0.8479043737859437
10500,1,51,,,,28,0.7040580087867622
10500,0,96,,,,143,1.1950162952842271
10500,2,,1.5171273324105907,0,28,,
10500,1,81,,,,203,0.9164809720597276
10500,1,79,,,,152,0.6331518998350765
10500,3,,0.3698764855987564,0,23,,
10500,0,65,,,,48,1.154783594969636
10500,0,116,,,,3,0.9088751932614387
10500,2,,0.44174592843229976,0,45,,
10500,0,59,,,,43,0.8175200353127137
10500,1,,,7.0,7,70,1.0208374884871374
10500,3,,0.5935517515838005,0,37,,
10500,2,,0.6133893920124482,0,39,,
10500,1,,,7.0,7,6199,0.8474388889378868
10500,0,,,8.0,7,254,0.7773987743192972
10500,1,,,7.0,7,78,0.9069615852226249
11000,1,,,33.0,7,108,0.8442365428514031
11000,2,,1.5710062013962536,0,49,,
11000,0,69,,,,113,0.7299179580980131
11000,0,,,3.0,7,42,0.7351651989479628
11000,3,,2.748736369789715,0,47,,
11000,0,,,05.0,7,97,1.2247485359877768
11000,2,,1.945546346366816,0,19,,
11000,1,125,,,,135,1.2310566171507324
11000,0,51,,,,5,0.8574446811127829
11000,1,90,,,,50,1.060577697950273
11000,1,,,8.0,7,161,1.1674534809197668
11000,2,,3.7774448252194337,0,33,,
11000,1,,,5.0,7,10038,1.144142651092747
11000,3,,3.1057820651091204,0,37,,
11000,0,89,,,,81,1.352348563923102
11000,1,95,,,,180,0.83612887092925
11000,0,143,,,,138,1.0719884146282315
11000,1,,,83.0,7,158,1.1475538961736322
11000,0,,,3.0,7,128,0.788262636243644
11000,3,,1.844291398258637,0,15,,
11000,0,69,,,,152,0.9914275906699196
11000,2,,1.2373607954870967,0,11,,
11000,1,,,46.0,7,41,0.8479043737859437
11000,1,51,,,,28,0.7040580087867622
11000,0,96,,,,143,1.1950162952842271
11000,2,,1.5171273324105907,0,28,,
11000,1,81,,,,203,0.9164809720597276
11000,1,79,,,,152,0.6331518998350765
11000,3,,0.3698764855987564,0,23,,
11000,0,65,,,,48,1.154783594969636
11000,0,116,,,,3,0.9088751932614387
11000,2,,0.44174592843229976,0,45,,
11000,0,59,,,,43,0.8175200353127137
11000,1,,,7.0,7,70,1.0208374884871374
11000,3,,0.5935517515838005,0,37,,
11000,2,,0.6133893920124482,0,39,,
11000,1,,,7.0,7,6199,0.8474388889378868
11000,0,,,8.0,7,254,0.7773987743192972
11000,1,,,7.0,7,78,0.9069615852226249
11500,1,,,33.0,7,108,0.8442365428514031
11500,2,,1.5710062013962536,0,49,,
11500,0,69,,,,113,0.7299179580980131
11500,0,,,3.0,7,42,0.7351651989479628
11500,3,,2.748736369789715,0,47,,
11500,0,,,05.0,7,97,1.2247485359877768
11500,2,,1.945546346366816,0,19,,
11500,1,125,,,,135,1.2310566171507324
11500,0,51,,,,5,0.8574446811127829
11500,1,90,,,,50,1.060577697950273
11500,1,,,8.0,7,161,1.1674534809197668
11500,2,,3.7774448252194337,0,33,,
11500,1,,,5.0,7,10038,1.144142651092747
11500,3,,3.1057820651091204,0,37,,
11500,0,89,,,,81,1.352348563923102
11500,1,95,,,,180,0.83612887092925
11500,0,143,,,,138,1.0719884146282315
11500,1,,,83.0,7,158,1.1475538961736322
11500,0,,,3.0,7,128,0.788262636243644
11500,3,,1.844291398258637,0,15,,
11500,0,69,,,,152,0.9914275906699196
11500,2,,1.2373607954870967,0,11,,
11500,1,,,46.0,7,41,0.8479043737859437
11500,1,51,,,,28,0.7040580087867622
11500,0,96,,,,143,1.1950162952842271
11500,2,,1.5171273324105907,0,28,,
11500,1,81,,,,203,0.9164809720597276
11500,1,79,,,,152,0.6331518998350765
11500,3,,0.3698764855987564,0,23,,
11500,0,65,,,,48,1.154783594969636
11500,0,116,,,,3,0.9088751932614387
11500,2,,0.44174592843229976,0,45,,
11500,0,59,,,,43,0.8175200353127137
11500,1,,,7.0,7,70,1.0208374884871374
11500,3,,0.5935517515838005,0,37,,
11500,2,,0.6133893920124482,0,39,,
11500,1,,,7.0,7,6199,0.8474388889378868
11500,0,,,8.0,7,254,0.7773987743192972
11500,1,,,7.0,7,78,0.9069615852226249
12000,1,,,33.0,7,108,0.8442365428514031
12000,2,,1.5710062013962536,0,49,,
12000,0,69,,,,113,0.7299179580980131
12000,0,,,3.0,7,42,0.7351651989479628
12000,3,,2.748736369789715,0,47,,
12000,0,,,05.0,7,97,1.2247485359877768
12000,2,,1.945546346366816,0,19,,
12000,1,125,,,,135,1.2310566171507324
12000,0,51,,,,5,0.8574446811127829
12000,1,90,,,,50,1.060577697950273
12000,1,,,8.0,7,161,1.1674534809197668
12000,2,,3.7774448252194337,0,33,,
12000,1,,,5.0,7,10038,1.144142651092747
12000,3,,3.1057820651091204,0,37,,
12000,0,89,,,,81,1.352348563923102
12000,1,95,,,,180,0.83612887092925
12000,0,143,,,,138,1.0719884146282315
12000,1,,,83.0,7,158,1.1475538961736322
12000,0,,,3.0,7,128,0.788262636243644
12000,3,,1.844291398258637,0,15,,
12000,0,69,,,,152,0.9914275906699196
12000,2,,1.2373607954870967,0,11,,
12000,1,,,46.0,7,41,0.8479043737859437
12000,1,51,,,,28,0.7040580087867622
12000,0,96,,,,143,1.1950162952842271
12000,2,,1.5171273324105907,0,28,,
12000,1,81,,,,203,0.9164809720597276
12000,1,79,,,,152,0.6331518998350765
12000,3,,0.3698764855987564,0,23,,
12000,0,65,,,,48,1.154783594969636
12000,0,116,,,,3,0.9088751932614387
12000,2,,0.44174592843229976,0,45,,
12000,0,59,,,,43,0.8175200353127137
12000,1,,,7.0,7,70,1.0208374884871374
12000,3,,0.5935517515838005,0,37,,
12000,2,,0.6133893920124482,0,39,,
12000,1,,,7.0,7,6199,0.8474388889378868
12000,0,,,8.0,7,254,0.7773987743192972
12000,1,,,7.0,7,78,0.9069615852226249
12500,1,,,33.0,7,108,0.8442365428514031
12500,2,,1.5710062013962536,0,49,,
12500,0,69,,,,113,0.7299179580980131
12500,0,,,3.0,7,42,0.7351651989479628
12500,3,,2.748736369789715,0,47,,
12500,0,,,05.0,7,97,1.2247485359877768
12500,2,,1.945546346366816,0,19,,
12500,1,125,,,,135,1.2310566171507324
12500,0,51,,,,5,0.8574446811127829
12500,1,90,,,,50,1.060577697950273
12500,1,,,8.0,7,161,1.1674534809197668
12500,2,,3.7774448252194337,0,33,,
12500,1,,,5.0,7,10038,1.144142651092747
12500,3,,3.1057820651091204,0,37,,
12500,0,89,,,,81,1.352348563923102
12500,1,95,,,,180,0.83612887092925
12500,0,143,,,,138,1.0719884146282315
12500,1,,,83.0,7,158,1.1475538961736322
12500,0,,,3.0,7,128,0.788262636243644
12500,3,,1.844291398258637,0,15,,
12500,0,69,,,,152,0.9914275906699196
12500,2,,1.2373607954870967,0,11,,
12500,1,,,46.0,7,41,0.8479043737859437
12500,1,51,,,,28,0.7040580087867622
12500,0,96,,,,143,1.1950162952842271
12500,2,,1.5171273324105907,0,28,,
12500,1,81,,,,203,0.9164809720597276
12500,1,79,,,,152,0.6331518998350765
12500,3,,0.3698764855987564,0,23,,
12500,0,65,,,,48,1.154783594969636
12500,0,116,,,,3,0.9088751932614387
12500,2,,0.44174592843229976,0,45,,
12500,0,59,,,,43,0.8175200353127137
12500,1,,,7.0,7,70,1.0208374884871374
12500,3,,0.5935517515838005,0,37,,
12500,2,,0.6133893920124482,0,39,,
12500,1,,,7.0,7,6199,0.8474388889378868
12500,0,,,8.0,7,254,0.7773987743192972
12500,1,,,7.0,7,78,0.9069615852226249
13000,1,,,33.0,7,108,0.8442365428514031
13000,2,,1.5710062013962536,0,49,,
13000,0,69,,,,113,0.7299179580980131
13000,0,,,3.0,7,42,0.7351651989479628
13000,3,,2.748736369789715,0,47,,
13000,0,,,05.0,7,97,1.2247485359877768
13000,2,,1.945546346366816,0,19,,
13000,1,125,,,,135,1.2310566171507324
13000,0,51,,,,5,0.8574446811127829
13000,1,90,,,,50,1.060577697950273
13000,1,,,8.0,7,161,1.1674534809197668
13000,2,,3.7774448252194337,0,33,,
13000,1,,,5.0,7,10038,1.144142651092747
13000,3,,3.1057820651091204,0,37,,
13000,0,89,,,,81,1.352348563923102
13000,1,95,,,,180,0.83612887092925
13000,0,143,,,,138,1.0719884146282315
13000,1,,,83.0,7,158,1.1475538961736322
13000,0,,,3.0,7,128,0.788262636243644
13000,3,,1.844291398258637,0,15,,
13000,0,69,,,,152,0.9914275906699196
13000,2,,1.2373607954870967,0,11,,
13000,1,,,46.0,7,41,0.8479043737859437
13000,1,51,,,,28,0.7040580087867622
13000,0,96,,,,143,1.1950162952842271
13000,2,,1.5171273324105907,0,28,,
13000,1,81,,,,203,0.9164809720597276
13000,1,79,,,,152,0.6331518998350765
13000,3,,0.3698764855987564,0,23,,
13000,0,65,,,,48,1.154783594969636
13000,0,116,,,,3,0.9088751932614387
13000,2,,0.44174592843229976,0,45,,
13000,0,59,,,,43,0.8175200353127137
13000,1,,,7.0,7,70,1.0208374884871374
13000,3,,0.5935517515838005,0,37,,
13000,2,,0.6133893920124482,0,39,,
13000,1,,,7.0,7,6199,0.8474388889378868
13000,0,,,8.0,7,254,0.7773987743192972
13000,1,,,7.0,7,78,0.9069615852226249
13500,1,,,33.0,7,108,0.8442365428514031
13500,2,,1.5710062013962536,0,49,,
13500,0,69,,,,113,0.7299179580980131
13500,0,,,3.0,7,42,0.7351651989479628
13500,3,,2.748736369789715,0,47,,
13500,0,,,05.0,7,97,1.2247485359877768
13500,2,,1.945546346366816,0,19,,
13500,1,125,,,,135,1.2310566171507324
13500,0,51,,,,5,0.8574446811127829
13500,1,90,,,,50,1.060577697950273
13500,1,,,8.0,7,161,1.1674534809197668
13500,2,,3.7774448252194337,0,33,,
13500,1,,,5.0,7,10038,1.144142651092747
13500,3,,3.1057820651091204,0,37,,
13500,0,89,,,,81,1.352348563923102
13500,1,95,,,,180,0.83612887092925
13500,0,143,,,,138,1.0719884146282315
13500,1,,,83.0,7,158,1.1475538961736322
13500,0,,,3.0,7,128,0.788262636243644
13500,3,,1.844291398258637,0,15,,
13500,0,69,,,,152,0.9914275906699196
13500,2,,1.2373607954870967,0,11,,
13500,1,,,46.0,7,41,0.8479043737859437
13500,1,51,,,,28,0.7040580087867622
13500,0,96,,,,143,1.1950162952842271
13500,2,,1.5171273324105907,0,28,,
13500,1,81,,,,203,0.9164809720597276
13500,1,79,,,,152,0.6331518998350765
13500,3,,0.3698764855987564,0,23,,
13500,0,65,,,,48,1.154783594969636
13500,0,116,,,,3,0.9088751932614387
13500,2,,0.44174592843229976,0,45,,
13500,0,59,,,,43,0.8175200353127137
13500,1,,,7.0,7,70,1.0208374884871374
13500,3,,0.5935517515838005,0,37,,
13500,2,,0.6133893920124482,0,39,,
13500,1,,,7.0,7,6199,0.8474388889378868
13500,0,,,8.0,7,254,0.7773987743192972
13500,1,,,7.0,7,78,0.9069615852226249
14000,1,,,33.0,7,108,0.8442365428514031
14000,2,,1.5710062013962536,0,49,,
14000,0,69,,,,113,0.7299179580980131
14000,0,,,3.0,7,42,0.7351651989479628
14000,3,,2.748736369789715,0,47,,
14000,0,,,05.0,7,97,1.2247485359877768
14000,2,,1.945546346366816,0,19,,
14000,1,125,,,,135,1.2310566171507324
14000,0,51,,,,5,0.8574446811127829
14000,1,90,,,,50,1.060577697950273
14000,1,,,8.0,7,161,1.1674534809197668
14000,2,,3.7774448252194337,0,33,,
14000,1,,,5.0,7,10038,1.144142651092747
14000,3,,3.1057820651091204,0,37,,
14000,0,89,,,,81,1.352348563923102
14000,1,95,,,,180,0.83612887092925
14000,0,143,,,,138,1.0719884146282315
14000,1,,,83.0,7,158,1.1475538961736322
14000,0,,,3.0,7,128,0.788262636243644
14000,3,,1.844291398258637,0,15,,
14000,0,69,,,,152,0.9914275906699196
14000,2,,1.2373607954870967,0,11,,
14000,1,,,46.0,7,41,0.8479043737859437
14000,1,51,,,,28,0.7040580087867622
14000,0,96,,,,143,1.1950162952842271
14000,2,,1.5171273324105907,0,28,,
14000,1,81,,,,203,0.9164809720597276
14000,1,79,,,,152,0.6331518998350765
14000,3,,0.3698764855987564,0,23,,
14000,0,65,,,,48,1.154783594969636
14000,0,116,,,,3,0.9088751932614387
14000,2,,0.44174592843229976,0,45,,
14000,0,59,,,,43,0.8175200353127137
14000,1,,,7.0,7,70,1.0208374884871374
14000,3,,0.5935517515838005,0,37,,
14000,2,,0.6133893920124482,0,39,,
14000,1,,,7.0,7,6199,0.8474388889378868
14000,0,,,8.0,7,254,0.7773987743192972
14000,1,,,7.0,7,78,0.9069615852226249
14500,1,,,33.0,7,108,0.8442365428514031
14500,2,,1.5710062013962536,0,49,,
14500,0,69,,,,113,0.7299179580980131
14500,0,,,3.0,7,42,0.7351651989479628
14500,3,,2.748736369789715,0,47,,
14500,0,,,05.0,7,97,1.2247485359877768
14500,2,,1.945546346366816,0,19,,
14500,1,125,,,,135,1.2310566171507324
14500,0,51,,,,5,0.8574446811127829
14500,1,90,,,,50,1.060577697950273
14500,1,,,8.0,7,161,1.1674534809197668
14500,2,,3.7774448252194337,0,33,,
14500,1,,,5.0,7,10038,1.144142651092747
14500,3,,3.1057820651091204,0,37,,
14500,0,89,,,,81,1.352348563923102
14500,1,95,,,,180,0.83612887092925
14500,0,143,,,,138,1.0719884146282315
14500,1,,,83.0,7,158,1.1475538961736322
14500,0,,,3.0,7,128,0.788262636243644
14500,3,,1.844291398258637,0,15,,
14500,0,69,,,,152,0.9914275906699196
14500,2,,1.2373607954870967,0,11,,
14500,1,,,46.0,7,41,0.8479043737859437
14500,1,51,,,,28,0.7040580087867622
14500,0,96,,,,143,1.1950162952842271
14500,2,,1.5171273324105907,0,28,,
14500,1,81,,,,203,0.9164809720597276
14500,1,79,,,,152,0.6331518998350765
14500,3,,0.3698764855987564,0,23,,
14500,0,65,,,,48,1.154783594969636
14500,0,116,,,,3,0.9088751932614387
14500,2,,0.44174592843229976,0,45,,
14500,0,59,,,,43,0.8175200353127137
14500,1,,,7.0,7,70,1.0208374884871374
14500,3,,0.5935517515838005,0,37,,
14500,2,,0.6133893920124482,0,39,,
14500,1,,,7.0,7,6199,0.8474388889378868
14500,0,,,8.0,7,254,0.7773987743192972
14500,1,,,7.0,7,78,0.9069615852226249
15000,1,,,33.0,7,108,0.8442365428514031
15000,2,,1.5710062013962536,0,49,,
15000,0,69,,,,113,0.7299179580980131
15000,0,,,3.0,7,42,0.7351651989479628
15000,3,,2.748736369789715,0,47,,
15000,0,,,05.0,7,97,1.2247485359877768
15000,2,,1.945546346366816,0,19,,
15000,1,125,,,,135,1.2310566171507324
15000,0,51,,,,5,0.8574446811127829
15000,1,90,,,,50,1.060577697950273
15000,1,,,8.0,7,161,1.1674534809197668
15000,2,,3.7774448252194337,0,33,,
15000,1,,,5.0,7,10038,1.144142651092747
15000,3,,3.1057820651091204,0,37,,
15000,0,89,,,,81,1.352348563923102
15000,1,95,,,,180,0.83612887092925
15000,0,143,,,,138,1.0719884146282315
15000,1,,,83.0,7,158,1.1475538961736322
15000,0,,,3.0,7,128,0.788262636243644
15000,3,,1.844291398258637,0,15,,
15000,0,69,,,,152,0.9914275906699196
15000,2,,1.2373607954870967,0,11,,
15000,1,,,46.0,7,41,0.8479043737859437
15000,1,51,,,,28,0.7040580087867622
15000,0,96,,,,143,1.1950162952842271
15000,2,,1.5171273324105907,0,28,,
15000,1,81,,,,203,0.9164809720597276
15000,1,79,,,,152,0.6331518998350765
15000,3,,0.3698764855987564,0,23,,
15000,0,65,,,,48,1.154783594969636
15000,0,116,,,,3,0.9088751932614387
15000,2,,0.44174592843229976,0,45,,
15000,0,59,,,,43,0.8175200353127137
15000,1,,,7.0,7,70,1.0208374884871374
15000,3,,0.5935517515838005,0,37,,
15000,2,,0.6133893920124482,0,39,,
15000,1,,,7.0,7,6199,0.8474388889378868
15000,0,,,8.0,7,254,0.7773987743192972
15000,1,,,7.0,7,78,0.9069615852226249
15500,1,,,33.0,7,108,0.8442365428514031
15500,2,,1.5710062013962536,0,49,,
15500,0,69,,,,113,0.7299179580980131
15500,0,,,3.0,7,42,0.7351651989479628
15500,3,,2.748736369789715,0,47,,
15500,0,,,05.0,7,97,1.2247485359877768
15500,2,,1.945546346366816,0,19,,
15500,1,125,,,,135,1.2310566171507324
15500,0,51,,,,5,0.8574446811127829
15500,1,90,,,,50,1.060577697950273
15500,1,,,8.0,7,161,1.1674534809197668
15500,2,,3.7774448252194337,0,33,,
15500,1,,,5.0,7,10038,1.144142651092747
15500,3,,3.1057820651091204,0,37,,
15500,0,89,,,,81,1.352348563923102
15500,1,95,,,,180,0.83612887092925
15500,0,143,,,,138,1.0719884146282315
15500,1,,,83.0,7,158,1.1475538961736322
15500,0,,,3.0,7,128,0.788262636243644
15500,3,,1.844291398258637,0,15,,
15500,0,69,,,,152,0.9914275906699196
15500,2,,1.2373607954870967,0,11,,
15500,1,,,46.0,7,41,0.8479043737859437
15500,1,51,,,,28,0.7040580087867622
15500,0,96,,,,143,1.1950162952842271
15500,2,,1.5171273324105907,0,28,,
15500,1,81,,,,203,0.9164809720597276
15500,1,79,,,,152,0.6331518998350765
15500,3,,0.3698764855987564,0,23,,
15500,0,65,,,,48,1.154783594969636
15500,0,116,,,,3,0.9088751932614387
15500,2,,0.44174592843229976,0,45,,
15500,0,59,,,,43,0.8175200353127137
15500,1,,,7.0,7,70,1.0208374884871374
15500,3,,0.5935517515838005,0,37,,
15500,2,,0.6133893920124482,0,39,,
15500,1,,,7.0,7,6199,0.8474388889378868
15500,0,,,8.0,7,254,0.7773987743192972
15500,1,,,7.0,7,78,0.9069615852226249
16000,1,,,33.0,7,108,0.8442365428514031
16000,2,,1.5710062013962536,0,49,,
16000,0,69,,,,113,0.7299179580980131
16000,0,,,3.0,7,42,0.7351651989479628
16000,3,,2.748736369789715,0,47,,
16000,0,,,05.0,7,97,1.2247485359877768
16000,2,,1.945546346366816,0,19,,
16000,1,125,,,,135,1.2310566171507324
16000,0,51,,,,5,0.8574446811127829
16000,1,90,,,,50,1.060577697950273
16000,1,,,8.0,7,161,1.1674534809197668
16000,2,,3.7774448252194337,0,33,,
16000,1,,,5.0,7,10038,1.144142651092747
16000,3,,3.1057820651091204,0,37,,
16000,0,89,,,,81,1.352348563923102
16000,1,95,,,,180,0.83612887092925
16000,0,143,,,,138,1.0719884146282315
16000,1,,,83.0,7,158,1.1475538961736322
16000,0,,,3.0,7,128,0.788262636243644
16000,3,,1.844291398258637,0,15,,
16000,0,69,,,,152,0.9914275906699196
16000,2,,1.2373607954870967,0,11,,
16000,1,,,46.0,7,41,0.8479043737859437
16000,1,51,,,,28,0.7040580087867622
16000,0,96,,,,143,1.1950162952842271
16000,2,,1.5171273324105907,0,28,,
16000,1,81,,,,203,0.9164809720597276
16000,1,79,,,,152,0.6331518998350765
16000,3,,0.3698764855987564,0,23,,
16000,0,65,,,,48,1.154783594969636
16000,0,116,,,,3,0.9088751932614387
16000,2,,0.44174592843229976,0,45,,
16000,0,59,,,,43,0.8175200353127137
16000,1,,,7.0,7,70,1.0208374884871374
16000,3,,0.5935517515838005,0,37,,
16000,2,,0.6133893920124482,0,39,,
16000,1,,,7.0,7,6199,0.8474388889378868
16000,0,,,8.0,7,254,0.7773987743192972
16000,1,,,7.0,7,78,0.9069615852226249
16500,1,,,33.0,7,108,0.8442365428514031
16500,2,,1.5710062013962536,0,49,,
16500,0,69,,,,113,0.7299179580980131
16500,0,,,3.0,7,42,0.7351651989479628
16500,3,,2.748736369789715,0,47,,
16500,0,,,05.0,7,97,1.2247485359877768
16500,2,,1.945546346366816,0,19,,
16500,1,125,,,,135,1.2310566171507324
16500,0,51,,,,5,0.8574446811127829
16500,1,90,,,,50,1.060577697950273
16500,1,,,8.0,7,161,1.1674534809197668
16500,2,,3.7774448252194337,0,33,,
16500,1,,,5.0,7,10038,1.144142651092747
16500,3,,3.1057820651091204,0,37,,
16500,0,89,,,,81,1.352348563923102
16500,1,95,,,,180,0.83612887092925
16500,0,143,,,,138,1.0719884146282315
16500,1,,,83.0,7,158,1.1475538961736322
16500,0,,,3.0,7,128,0.788262636243644
16500,3,,1.844291398258637,0,15,,
16500,0,69,,,,152,0.9914275906699196
16500,2,,1.2373607954870967,0,11,,
16500,1,,,46.0,7,41,0.8479043737859437
16500,1,51,,,,28,0.7040580087867622
16500,0,96,,,,143,1.1950162952842271
16500,2,,1.5171273324105907,0,28,,
16500,1,81,,,,203,0.9164809720597276
16500,1,79,,,,152,0.6331518998350765
16500,3,,0.3698764855987564,0,23,,
16500,0,65,,,,48,1.154783594969636
16500,0,116,,,,3,0.9088751932614387
16500,2,,0.44174592843229976,0,45,,
16500,0,59,,,,43,0.8175200353127137
16500,1,,,7.0,7,70,1.0208374884871374
16500,3,,0.5935517515838005,0,37,,
16500,2,,0.6133893920124482,0,39,,
16500,1,,,7.0,7,6199,0.8474388889378868
16500,0,,,8.0,7,254,0.7773987743192972
16500,1,,,7.0,7,78,0.9069615852226249
17000,1,,,33.0,7,108,0.8442365428514031
17000,2,,1.5710062013962536,0,49,,
17000,0,69,,,,113,0.7299179580980131
17000,0,,,3.0,7,42,0.7351651989479628
